"","fveg","aet","cwd","ppt","pptdjf","pptjja","tmn","tmx","tmxjja","tmndjf","longitude","latitude"
"5348",7,34.6516990661621,114.848297119141,30.5373001098633,203.597595214844,2.86400008201599,8.96669960021973,21.5307006835938,26.8062000274658,6.03490018844604,-182159.1383,-85240.78877
"5349",15,33.0466995239258,133.146697998047,20.0013008117676,99.0121994018555,2.7778000831604,9.52029991149902,25.7693004608154,33.6213989257812,2.00869989395142,15086.02274,-87399.53099
"5350",15,133.292694091797,34.984001159668,29.6989994049072,143.271896362305,4.57919979095459,8.97700023651123,25.1436996459961,33.2439002990723,1.88030004501343,39485.63514,-88861.77718
"5351",10,22.8987007141113,148.924697875977,12.8287000656128,55.0306015014648,1.13370001316071,11.6590003967285,28.2343006134033,34.1407012939453,3.66039991378784,-61702.52322,-89060.60618
"5352",2,45.6910018920898,106.415702819824,20.1219997406006,124.57430267334,1.3938000202179,10.7747001647949,21.8132991790771,28.4125995635986,5.93979978561401,-140170.4603,-90202.33591
"5353",15,93.8190002441406,71.7242965698242,30.0790004730225,143.225601196289,4.47620010375977,8.40299987792969,25.0286998748779,33.2336006164551,1.58519995212555,44017.8406,-90165.38116
"5354",7,48.9012985229492,103.158699035645,33.2233009338379,229.286697387695,3.75309991836548,8.89700031280518,21.6427001953125,26.864200592041,6.07130002975464,-184125.1863,-90719.94781
"5355",2,10.4743003845215,153.958999633789,10.4743003845215,57.7106018066406,0.781199991703033,11.1997003555298,26.319299697876,32.0376014709473,3.67840003967285,-98909.70015,-91966.98595
"5356",11,12.7517004013062,159.735000610352,12.5830001831055,57.9289016723633,1.02499997615814,11.4663000106812,27.7077007293701,33.6416015625,3.66820001602173,-25143.06217,-92063.89098
"5357",3,7.4822998046875,162.451705932617,7.48400020599365,15.7748003005981,7.91379976272583,11.4416999816895,26.9340000152588,34.2792015075684,-0.737299978733063,206599.4717,-93649.14136
"5358",15,49.274299621582,118.079002380371,25.2432994842529,122.057998657227,3.4941999912262,9.77569961547852,25.8973007202148,33.5427017211914,2.31329989433289,39508.48283,-94283.55224
"5359",11,19.9466991424561,151.770004272461,11.6409997940063,50.8506011962891,0.833000004291534,11.6780004501343,28.3146991729736,34.2196998596191,3.57100009918213,-71788.03394,-94288.94075
"5360",15,15.9632997512817,158.293304443359,11.5927000045776,57.2210006713867,1.59689998626709,11.5742998123169,28.1163005828857,34.5019989013672,3.76309990882874,-8118.865364,-93950.9149
"5361",5,7.24399995803833,2.21799993515015,29.5216999053955,160.296905517578,15.1037998199463,-5.1136999130249,6.94099998474121,13.5286998748779,-12.0721998214722,121430.6291,-94343.11583
"5362",3,7.16699981689453,163.989700317383,7.16699981689453,14.0864000320435,9.22399997711182,12.270299911499,26.9076995849609,34.2425994873047,1.042799949646,226551.0722,-95342.74065
"5363",2,5.87970018386841,168.323699951172,5.87970018386841,36.5362014770508,7.85580015182495,8.2996997833252,25.6319999694824,32.8112983703613,-2.85759997367859,147574.9339,-95271.30359
"5364",7,59.9939994812012,84.7927017211914,30.4512996673584,192.837203979492,4.24480009078979,8.68430042266846,19.57200050354,25.5284004211426,6.13269996643066,-197846.5813,-95841.3041
"5365",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,-205914.3615,-96685.97635
"5366",11,15.0722999572754,158.064300537109,12.2363004684448,55.2435989379883,1.26689994335175,11.5959997177124,27.9540004730225,34.0070991516113,3.72239995002747,-35240.19861,-96890.57088
"5367",15,29.3090000152588,119.704299926758,16.8390007019043,118.457801818848,0.620700001716614,8.35970020294189,23.0809993743896,29.1242008209229,4.02379989624023,-138550.4746,-97775.59492
"5368",1,11.9359998703003,1.62569999694824,53.7097015380859,222.362106323242,10.8011999130249,-4.5443000793457,7.46770000457764,13.1541004180908,-11.4767999649048,107164.0314,-98187.01732
"5369",15,11.3776998519897,149.195693969727,10.8273000717163,77.0636978149414,0.992299973964691,10.5747003555298,25.8446998596191,31.9090003967285,3.83209991455078,-104091.8802,-100203.04
"5370",3,4.54029989242554,174.356292724609,4.54029989242554,15.3336000442505,5.08479976654053,11.4357004165649,31.2192993164062,38.481201171875,-0.88239997625351,205065.2837,-100696.2113
"5371",2,16.7036991119385,140.302993774414,12.7836999893188,106.24299621582,1.09899997711182,10.5177001953125,23.8579998016357,30.512300491333,5.11829996109009,-119015.4221,-100677.6624
"5372",2,11.5819997787476,163.854705810547,11.5819997787476,55.8905982971191,1.60679996013641,11.7510004043579,28.3090000152588,34.7589988708496,3.70840001106262,-4316.233399,-100661.6221
"5373",15,39.7873001098633,112.012702941895,19.0860004425049,148.434204101562,1.3425999879837,8.01930046081543,22.9087009429932,27.9867992401123,4.01420021057129,-155409.3805,-101600.56
"5374",11,20.5510005950928,152.425704956055,12.148699760437,51.7573013305664,1.22590005397797,11.6167001724243,28.0370006561279,34.0558013916016,3.75169992446899,-41692.45693,-102465.5833
"5375",15,26.1709995269775,141.319000244141,22.8297004699707,106.882797241211,3.25239992141724,10.8773002624512,26.5412998199463,33.8837013244629,2.8060998916626,41297.59786,-103076.6207
"5376",11,20.3020000457764,151.621307373047,11.9689998626709,51.9402008056641,0.942300021648407,11.5939998626709,28.0643005371094,34.0800018310547,3.64680004119873,-55904.25461,-103168.5756
"5377",11,12.4056997299194,162.22770690918,12.4056997299194,53.6445999145508,1.25829994678497,11.765700340271,28.1602993011475,34.1391983032227,3.6956000328064,-19321.85982,-104412.8047
"5378",15,20.7626991271973,156.230697631836,13.1617002487183,77.7530975341797,1.09640002250671,10.359299659729,29.3500003814697,36.2393989562988,3.37030005455017,26050.55023,-104584.832
"5379",7,52.0740013122559,104.512702941895,27.3537006378174,233.608093261719,2.42869997024536,7.64930009841919,24.0030002593994,28.1760005950928,3.23729991912842,-182992.3121,-105247.0727
"5380",5,15.1226997375488,156.024002075195,11.8203001022339,45.1669998168945,0.861299991607666,11.8303003311157,28.1296997070312,34.1088981628418,3.53029990196228,-74440.78988,-106126.1732
"5381",11,11.0132999420166,161.706695556641,11.0132999420166,49.543701171875,0.95990002155304,11.6567001342773,28.0492992401123,34.0550003051758,3.67820000648499,-46304.08058,-106661.5582
"5382",7,131.162002563477,34.3613014221191,32.967700958252,137.025695800781,4.13170003890991,10.3002996444702,22.4377002716064,29.9806003570557,3.21600008010864,52455.3345,-107160.1254
"5383",11,14.2367000579834,153.346694946289,9.35830020904541,47.8712997436523,0.587800025939941,12.5220003128052,26.5690002441406,32.3137016296387,4.42770004272461,-90377.6945,-106880.4725
"5384",2,18.3143005371094,159.919006347656,12.4677000045776,63.6127014160156,1.69439995288849,10.878999710083,29.2947006225586,36.0533981323242,3.88860011100769,17777.44216,-109941.4841
"5385",11,19.7346992492676,152.395294189453,11.0559997558594,49.1492004394531,0.97759997844696,11.6660003662109,28.0347003936768,34.0331001281738,3.68289995193481,-52033.90575,-109783.9205
"5386",11,17.3297004699707,154.746994018555,11.0629997253418,48.782398223877,0.975300014019012,11.6352996826172,28.0576992034912,34.0497016906738,3.67090010643005,-52654.8342,-112542.0804
"5387",7,93.0736999511719,31.4669990539551,51.1186981201172,181.53840637207,9.15690040588379,2.04530000686646,15.5873003005981,23.4151992797852,-4.94680023193359,85244.96087,-113105.509
"5388",1,77.0699996948242,0,62.2573013305664,208.212905883789,8.6766996383667,-1.46329998970032,11.7180004119873,17.4339008331299,-8.27869987487793,99536.43644,-114825.649
"5389",15,79.6019973754883,3.16470003128052,35.3429985046387,164.232192993164,10.8084001541138,-0.757700026035309,11.7272996902466,17.5198993682861,-8.78880023956299,125976.8382,-115756.6649
"5390",2,9.77569961547852,157.954299926758,9.77569961547852,40.4339981079102,0.682900011539459,12.2137002944946,26.8306999206543,33.0133018493652,4.18730020523071,-82778.01737,-118296.9072
"5391",11,14.0572996139526,156.356002807617,10.9223003387451,43.239200592041,0.888899981975555,11.7399997711182,27.8647003173828,33.9379997253418,3.66160011291504,-70534.57117,-118653.7998
"5392",3,7.64569997787476,153.244293212891,7.64569997787476,17.0699005126953,9.10739994049072,10.484299659729,25.4603004455566,32.7375984191895,-0.0449000000953674,249229.9228,-119742.1601
"5393",3,7.2866997718811,141.095001220703,7.25269985198975,33.6470985412598,8.46230030059814,5.17430019378662,22.2299995422363,29.4475994110107,-6.15740013122559,180320.6292,-122243.4893
"5394",11,12.6072998046875,158.502700805664,9.98369979858398,42.7489013671875,0.816699981689453,11.7119998931885,27.8773002624512,33.8535995483398,3.67199993133545,-61884.96098,-123417.2302
"5395",11,11.3369998931885,167.113006591797,11.3369998931885,54.8032989501953,1.62039995193481,11.9139995574951,28.7439994812012,34.9897994995117,3.69659996032715,9416.4939,-124019.4664
"5396",3,6.12930011749268,161.833999633789,6.12930011749268,15.7594003677368,6.67430019378662,12.984299659729,28.8652992248535,36.1402015686035,1.39030003547668,252103.0268,-124409.9827
"5397",3,33.4547004699707,119.798698425293,4.39970016479492,39.4926986694336,7.66239976882935,5.38100004196167,23.1236991882324,30.2698001861572,-5.15640020370483,170790.588,-124868.8737
"5398",2,12.3809995651245,151.41569519043,9.81400012969971,40.6035995483398,1.10220003128052,10.4976997375488,27.0942993164062,32.8981018066406,2.98589992523193,-85496.31096,-126015.6445
"5399",3,3.23769998550415,178.789001464844,3.23769998550415,16.8589000701904,3.03760004043579,14.4132995605469,32.8170013427734,39.9207992553711,2.28570008277893,194802.1246,-127127.4361
"5400",15,32.8160018920898,123.820701599121,13.0382995605469,97.8727035522461,1.82239997386932,9.23330020904541,21.9479999542236,23.8875999450684,4.81169986724854,-147239.9558,-127426.901
"5401",7,16.8637008666992,111.497299194336,10.9377002716064,42.029598236084,11.6538000106812,2.06629991531372,16.9099998474121,23.8850994110107,-6.10669994354248,177977.2828,-127991.2016
"5402",2,12.5543003082275,142.865707397461,11.8800001144409,68.6081008911133,0.961300015449524,7.85699987411499,25.270299911499,31.4990997314453,2.31960010528564,-99694.42421,-128906.0355
"5403",4,34.6576995849609,119.179000854492,13.4467000961304,100.675003051758,1.60660004615784,9.04370021820068,21.1723003387451,22.948299407959,4.86660003662109,-149629.8087,-129773.4338
"5404",5,11.3439998626709,168.022705078125,11.3439998626709,53.3039016723633,1.76059997081757,12.3787002563477,28.6956996917725,35.051399230957,3.93980002403259,16264.64182,-130514.4354
"5405",15,41.1207008361816,125.795997619629,25.3633003234863,110.627799987793,3.26469993591309,10.83899974823,26.1630001068115,33.7742004394531,3.01419997215271,65997.65086,-130678.1416
"5406",3,6.40399980545044,162.052703857422,6.40399980545044,18.5856990814209,7.27810001373291,12.4090003967285,27.4950008392334,34.7014007568359,0.858299970626831,261742.2864,-130910.903
"5407",15,47.7122993469238,86.0733032226562,38.931999206543,162.195404052734,6.93100023269653,5.7519998550415,17.3850002288818,25.569299697876,-1.32490003108978,92311.50265,-131351.7759
"5408",2,3.05629992485046,173.567001342773,3.05629992485046,30.4958000183105,4.6911997795105,10.375,27.3076992034912,34.451000213623,-0.903299987316132,156780.7026,-132077.7587
"5409",11,14.0710000991821,166.285705566406,12.4969997406006,58.1652984619141,1.917799949646,11.7709999084473,29.3563003540039,36.0750007629395,3.87069988250732,40911.24739,-131930.9144
"5410",5,54.6463012695312,92.7502975463867,11.2476997375488,84.0016021728516,1.51699995994568,9.7943000793457,17.7080001831055,19.2973003387451,5.37169981002808,-157440.3543,-132807.8263
"5411",3,13.3339996337891,139.624298095703,13.3636999130249,19.703800201416,5.38840007781982,7.73129987716675,22.5223007202148,29.7388000488281,-1.50380003452301,209398.4337,-133876.0532
"5412",7,63.391300201416,88.190299987793,38.4373016357422,153.532104492188,8.44379997253418,6.43300008773804,19.4792995452881,27.1541004180908,-2.1547999382019,113687.5159,-134076.1834
"5413",7,112.547302246094,27.4286994934082,41.8629989624023,176.011199951172,7.32399988174438,4.6427001953125,15.6990003585815,23.9524002075195,-2.07039999961853,92773.9159,-134394.4465
"5414",11,9.60869979858398,165.298004150391,9.05869960784912,36.6809997558594,0.623099982738495,11.819299697876,28.4153003692627,34.2762985229492,3.63260006904602,-28255.66066,-134222.3852
"5415",5,13.359299659729,165.860702514648,11.3217000961304,51.910400390625,1.54589998722076,12.0756998062134,28.9153003692627,35.1346015930176,3.62540006637573,6742.298902,-135069.2021
"5416",11,9.54399967193604,164.529296875,8.9266996383667,36.581298828125,0.600300014019012,11.8027000427246,28.2453002929688,34.0712013244629,3.59570002555847,-32352.4453,-135914.084
"5417",2,8.7180004119873,147.898696899414,8.7180004119873,80.0581970214844,0.441900014877319,7.92869997024536,24.1270008087158,31.201099395752,3.1275999546051,-101199.4287,-138897.4313
"5418",7,78.8436965942383,66.6532974243164,36.660701751709,155.200302124023,6.43569993972778,6.0967001914978,19.1236991882324,27.5583000183105,-1.31840002536774,88354.44043,-139005.171
"5419",11,11.3210000991821,168.285705566406,11.3032999038696,50.6427993774414,1.39830005168915,12.1719999313354,28.9312992095947,35.1342010498047,3.63590002059937,7039.611251,-139335.6919
"5420",15,35.2076988220215,131.319000244141,25.3090000152588,112.991600036621,3.86910009384155,10.7250003814697,26.3796997070312,33.9841995239258,3.1185998916626,73951.94655,-140889.4967
"5421",7,9.5,137.442993164062,8.89570045471191,56.4252014160156,10.0656003952026,4.04729986190796,18.6299991607666,25.8402996063232,-5.29239988327026,152409.7575,-141745.626
"5422",3,6.59999990463257,158.742294311523,6.60169982910156,21.8903999328613,5.7628002166748,9.25969982147217,25.762300491333,32.8695983886719,-2.64289999008179,222764.6423,-142420.0839
"5423",11,9.57199954986572,167.507995605469,8.96669960021973,38.2881011962891,0.8192999958992,11.6339998245239,29.0347003936768,34.8101997375488,3.20670008659363,-20280.40057,-142650.3794
"5424",11,9.26099967956543,168.472305297852,8.83500003814697,38.2977981567383,0.873399972915649,11.6757001876831,29.1993007659912,34.9496994018555,3.22909998893738,-20052.96499,-145661.7317
"5425",3,6.61429977416992,156.098007202148,6.61829996109009,21.6506004333496,5.20919990539551,10.0583000183105,25.1469993591309,32.2442016601562,-0.77810001373291,220749.1271,-146075.7222
"5426",3,2.25430011749268,183.872299194336,2.25430011749268,14.9993000030518,2.23720002174377,16.746000289917,35.6932983398438,42.7467994689941,3.46059989929199,195771.6118,-145992.822
"5427",3,21.4452991485596,84.6856994628906,10.2023000717163,49.4882011413574,9.75039958953857,1.27999997138977,15.6782999038696,22.6263008117676,-6.48680019378662,180812.172,-147712.2825
"5428",3,4.88469982147217,165.437301635742,4.88700008392334,19.2980003356934,5.91239976882935,11.8020000457764,28.432300567627,35.581600189209,2.1981999874115,236090.0302,-149653.899
"5429",15,12.5122995376587,144.357696533203,10.6816997528076,89.2144012451172,0.833899974822998,8.35770034790039,23.8563003540039,30.2049999237061,2.62069988250732,-88503.36874,-149777.8867
"5430",11,18.0779991149902,161.408706665039,11.1999998092651,50.5581016540527,1.51409995555878,12.5452995300293,28.8190002441406,34.981201171875,3.74839997291565,19616.42521,-149816.0499
"5431",15,54.1990013122559,94.2710037231445,10.9263000488281,82.4533004760742,1.4342999458313,9.61699962615967,17.9829998016357,19.8201999664307,5.66079998016357,-158899.4469,-150358.7469
"5432",11,18.4829998016357,161.940307617188,11.1997003555298,53.3106994628906,1.86640000343323,12.5502996444702,28.68869972229,34.8409004211426,3.81680011749268,32423.81372,-151135.8845
"5433",15,10.0166997909546,141.248306274414,7.17770004272461,85.5773010253906,0.536300003528595,4.98729991912842,24.7970008850098,31.4696998596191,-0.457599997520447,-92817.9657,-151263.4635
"5434",3,3.12199997901917,180.814697265625,3.12199997901917,17.394100189209,3.56710004806519,16.0790004730225,33.3042984008789,40.4613990783691,4.69220018386841,240789.5425,-152898.0582
"5435",11,19.6713008880615,160.388702392578,10.9752998352051,53.6716003417969,1.69840002059937,12.4033002853394,28.6732997894287,34.8488998413086,3.76029992103577,34180.03755,-154647.2051
"5436",3,9.71669960021973,141.619995117188,9.81669998168945,32.478199005127,9.70930004119873,6.7827000617981,20.9680004119873,28.1341991424561,-0.993600010871887,203516.0948,-155524.7581
"5437",2,16.548999786377,150.860992431641,9.5,48.1879005432129,0.925999999046326,9.66069984436035,27.7852993011475,35.021598815918,2.3043999671936,-73895.92047,-157013.5585
"5438",11,15.1899995803833,164.759994506836,10.2587003707886,49.1039009094238,1.43990004062653,12.3393001556396,28.9160003662109,35.0093002319336,3.58640003204346,24696.54065,-157133.478
"5439",1,75.3082962036133,0,41.8277015686035,225.463806152344,16.7460994720459,-1.65299999713898,11.6750001907349,16.2546005249023,-8.61509990692139,118363.4214,-157891.2368
"5440",8,31.0646991729736,118.048698425293,9.55029964447021,90.590202331543,1.68190002441406,9.6653003692627,18.1837005615234,20.1907005310059,6.14480018615723,-162093.9814,-157910.9038
"5441",7,17.9563007354736,126.217002868652,14.1780004501343,107.518402099609,2.61209988594055,8.68099975585938,17.6650009155273,19.7215995788574,6.55999994277954,-170341.017,-158207.1706
"5442",3,7.85900020599365,152.657302856445,7.86199998855591,28.1359004974365,8.20330047607422,8.86900043487549,22.8236999511719,29.9612998962402,0.578199982643127,229794.3515,-158696.2665
"5443",3,3.48329997062683,174.313293457031,3.48329997062683,16.7858009338379,5.0278000831604,16.4493007659912,32.5219993591309,39.6022987365723,5.34240007400513,262293.289,-160123.9553
"5444",15,20.0097007751465,149.626998901367,18.0422992706299,84.0111999511719,2.67370009422302,11.2096996307373,27.43630027771,34.7085990905762,3.6117000579834,73830.60868,-161952.4945
"5445",8,22.5799999237061,136.193298339844,9.60130023956299,56.9910011291504,0.92960000038147,8.35770034790039,26.9636993408203,34.4035987854004,1.65460002422333,-68348.35311,-162429.5774
"5446",11,16.1643009185791,163.972305297852,10.6916999816895,50.7234001159668,1.54690003395081,12.3606996536255,28.7439994812012,34.8762016296387,3.61789989471436,39388.92816,-162347.4477
"5447",11,8.82699966430664,172.559692382812,8.82699966430664,37.3269004821777,1.00859999656677,12.1122999191284,29.6749992370605,35.2573013305664,3.17429995536804,1247.802094,-162515.6126
"5448",11,7.56330013275146,171.136703491211,7.56330013275146,32.353199005127,0.759299993515015,12.3427000045776,29.7887001037598,35.6402015686035,3.76799988746643,-34154.37243,-162703.6358
"5449",3,9.14729976654053,141.882293701172,9.21370029449463,31.5289993286133,9.42230033874512,7.40100002288818,20.7236995697021,27.8918991088867,-1.51740002632141,227085.896,-162835.5679
"5450",5,0,0,39.1506996154785,187.900894165039,10.0347995758057,-6.86700010299683,5.58370018005371,11.4822998046875,-13.4266996383667,134105.6682,-163394.9134
"5451",3,6.64230012893677,160.904693603516,6.64569997787476,24.1245994567871,6.71339988708496,10.3536996841431,25.9092998504639,33.0330009460449,0.604600012302399,225328.0948,-165293.8208
"5452",3,7.43470001220703,151.580703735352,7.44000005722046,26.0550003051758,7.46199989318848,9.40069961547852,23.7866992950439,30.9727001190186,0.146300002932549,237216.6605,-166722.3982
"5453",3,7.91769981384277,150.882293701172,7.92199993133545,27.0662002563477,7.82520008087158,9.15670013427734,23.1870002746582,30.4058990478516,-0.189400002360344,237357.2897,-167237.3279
"5454",3,1.067999958992,197.288696289062,1.067999958992,9.28530025482178,2.82529997825623,22.1707000732422,38.1796989440918,45.4868011474609,4.96920013427734,277699.5961,-167997.7376
"5455",1,26.9060001373291,0,19.9669990539551,101.258598327637,4.74840021133423,-3.480299949646,9.85799980163574,17.3843994140625,-11.5285997390747,150763.7323,-168328.1767
"5456",3,4.82929992675781,171.39729309082,4.82929992675781,16.8701992034912,6.03240013122559,13.1660003662109,30.3483009338379,37.3301010131836,1.01189994812012,306113.6386,-169566.2116
"5457",3,3.55570006370544,177.064300537109,3.55570006370544,16.3159999847412,5.19329977035522,13.46399974823,31.132999420166,37.9202995300293,0.227799996733665,308261.5737,-170152.8139
"5458",8,13.6372995376587,142.889297485352,12.2887001037598,85.5141983032227,1.17589998245239,6.82499980926514,23.2642993927002,30.2168998718262,2.51600003242493,-109693.9673,-170560.217
"5459",11,8.87769985198975,171.29899597168,8.57499980926514,41.8849983215332,0.998799979686737,12.3122997283936,29.0146999359131,34.9436988830566,3.32710003852844,30534.94171,-170866.7061
"5460",7,102.379997253418,10.3753004074097,44.2639999389648,173.39860534668,7.62979984283447,0.971300005912781,14.1592998504639,20.4300003051758,-6.86420011520386,122385.7316,-170997.895
"5461",11,10.3276996612549,168.525695800781,10.3276996612549,50.3628997802734,1.5809999704361,11.9777002334595,28.7000007629395,34.9528999328613,3.35730004310608,68007.97633,-171412.8263
"5462",11,11.2806997299194,166.985992431641,11.2806997299194,51.0355987548828,1.56369996070862,11.9456996917725,28.7399997711182,35.0758018493652,3.43659996986389,72526.94216,-171163.2003
"5463",15,39.7523002624512,134.657699584961,26.8969993591309,120.598701477051,5.01959991455078,11.2652997970581,26.0249996185303,33.5511016845703,3.7827000617981,101144.7405,-175277.6209
"5464",7,123.553298950195,30.4762992858887,40.8522987365723,162.42399597168,9.36410045623779,6.23929977416992,19.4659996032715,27.3672008514404,-0.866599977016449,108232.3158,-176050.6432
"5465",3,7.94929981231689,154.593307495117,7.95069980621338,25.6868991851807,8.38099956512451,9.28030014038086,24.3290004730225,31.4263000488281,1.1933000087738,259716.188,-177145.4638
"5466",11,10.6700000762939,167.770004272461,10.0593004226685,49.6809005737305,1.51269996166229,12.1567001342773,28.5583000183105,34.6898994445801,3.48620009422302,69194.92756,-178023.4668
"5467",3,4.14669990539551,173.403305053711,4.14669990539551,17.9736003875732,5.480299949646,14.2803001403809,30.8022994995117,37.9574012756348,3.52830004692078,268527.9493,-177982.1098
"5468",11,7.44670009613037,171.419998168945,7.44670009613037,32.8819007873535,0.627699971199036,12.2650003433228,29.5997009277344,35.095100402832,3.68460011482239,-17452.63672,-179724.2883
"5469",11,10.081000328064,169.332305908203,8.99730014801025,43.7188987731934,1.14919996261597,12.4770002365112,28.5709991455078,34.5527000427246,3.50819993019104,48582.58221,-179401.3763
"5470",7,29.6180000305176,0,37.2993011474609,213.272201538086,10.1668996810913,-3.84599995613098,10.2437000274658,16.2362995147705,-11.6823997497559,132949.4594,-179509.7057
"5471",2,8.99330043792725,155.306701660156,8.44330024719238,64.003303527832,0.786800026893616,7.85029983520508,25.8523006439209,28.7537994384766,2.69300007820129,-104380.5443,-179799.34
"5472",11,7.89669990539551,171.176696777344,7.89669990539551,39.3876991271973,0.820100009441376,12.4829998016357,28.8439998626709,34.690299987793,3.22420001029968,36990.63039,-180624.7584
"5473",3,2.98699998855591,178.783004760742,2.98699998855591,17.2418003082275,4.60519981384277,14.4216995239258,31.5393009185791,38.8228988647461,0.881399989128113,224896.3689,-182960.7796
"5474",3,3.12170004844666,175.119293212891,3.12400007247925,17.6511993408203,4.87890005111694,13.2056999206543,30.4937000274658,37.2561988830566,0.639699995517731,314553.859,-182927.0242
"5475",3,4.52370023727417,167.416305541992,4.52370023727417,18.9967994689941,5.73430013656616,13.7333002090454,30.1203002929688,37.223201751709,2.41129994392395,267931.3032,-183351.3517
"5476",7,62.4766998291016,18.2642993927002,10.6199998855591,88.9178009033203,4.61119985580444,-0.65530002117157,12.2803001403809,19.3782997131348,-8.89630031585693,166947.3278,-184803.1615
"5477",2,22.2136993408203,135.336303710938,13.7559995651245,92.0330963134766,1.21879994869232,8.54129981994629,23.80299949646,30.9445991516113,3.1159999370575,-81787.59242,-185217.8122
"5478",3,4.39169979095459,174.001998901367,4.39429998397827,17.3008995056152,5.96829986572266,13.390700340271,29.7322998046875,36.7326011657715,1.07109999656677,306991.6394,-186754.7726
"5479",8,18.9009990692139,131.429000854492,17.975700378418,107.33260345459,1.88660001754761,8.74569988250732,20.6613006591797,27.4804000854492,2.56259989738464,-55561.22456,-186761.4166
"5480",3,2.47199988365173,189.164703369141,2.47199988365173,10.924599647522,3.86899995803833,20.024299621582,36.923698425293,44.1566009521484,4.61259984970093,288410.0449,-187581.5454
"5481",11,7.28130006790161,170.99870300293,7.28130006790161,33.3959007263184,0.634400010108948,12.331000328064,29.6763000488281,35.154899597168,3.75079989433289,-18064.358,-188212.4362
"5482",15,39.0876998901367,106.956298828125,28.3533000946045,197.985794067383,3.81430006027222,5.27229976654053,19.9650001525879,26.5981006622314,0.273699998855591,-140749.4285,-188501.7063
"5483",3,2.63529992103577,177.293701171875,2.63770008087158,17.007999420166,4.59329986572266,13.3016996383667,30.9633007049561,37.6181983947754,0.13910000026226,314026.3609,-188779.7521
"5484",2,18.7133007049561,141.126693725586,9.84899997711182,76.6738967895508,0.781599998474121,6.63329982757568,25.0683002471924,32.2952003479004,1.95669996738434,-91675.56902,-189514.4337
"5485",3,4.97429990768433,167.119003295898,4.97429990768433,32.9367980957031,3.97919988632202,11.0100002288818,27.3736991882324,34.5764007568359,-0.901600003242493,176118.2081,-189595.9437
"5486",11,8.23470020294189,171.128692626953,8.23470020294189,32.8227005004883,0.95959997177124,12.1256999969482,29.7129993438721,35.1963996887207,3.54239988327026,10825.06967,-191120.6718
"5487",15,17.3899993896484,144.363296508789,12.3127002716064,90.2326965332031,1.18620002269745,9.82929992675781,24.7800006866455,32.0429000854492,3.22119998931885,-50999.47752,-191124.1506
"5488",11,7.35769987106323,171.452301025391,7.35769987106323,34.0059013366699,0.560100018978119,12.2596998214722,29.9080009460449,35.3078002929688,3.61800003051758,-12649.12468,-192822.5672
"5489",3,8.71469974517822,152.2626953125,8.7180004119873,28.2001991271973,8.22570037841797,9.19400024414062,23.547700881958,30.6133995056152,1.1168999671936,226453.3453,-193430.5126
"5490",11,11.5109996795654,166.475692749023,9.75529956817627,45.6189994812012,1.46220004558563,12.4610004425049,28.3747005462646,34.3688011169434,3.7493999004364,63452.60016,-194005.8605
"5491",3,5.47100019454956,167.525695800781,5.47100019454956,20.0578994750977,6.38180017471313,12.7510004043579,28.7992992401123,35.7109985351562,1.88440001010895,248788.9886,-194085.7371
"5492",5,2.21269989013672,192.800704956055,2.21269989013672,9.47109985351562,3.49889993667603,21.2450008392334,38.1279983520508,45.3636016845703,5.39069986343384,288960.092,-195174.3097
"5493",8,70.0130004882812,1.10029995441437,21.2992992401123,141.53889465332,7.74380016326904,-2.1340000629425,12.0950002670288,19.2411003112793,-11.0774002075195,157922.2479,-195969.2365
"5494",3,6.01800012588501,157.138702392578,6.01800012588501,19.4279003143311,8.72799968719482,11.2417001724243,27.5042991638184,34.8401985168457,0.68970000743866,338620.6197,-198012.6654
"5495",8,24.2406997680664,126.882698059082,18.7252998352051,150.453598022461,0.753400027751923,8.03030014038086,23.9923000335693,30.1089000701904,3.5764000415802,-131346.8056,-199242.7155
"5496",3,6.69600009918213,160.837295532227,6.69600009918213,24.0813999176025,6.83540010452271,12.081000328064,27.0979995727539,34.0620994567871,2.1314001083374,253156.0172,-200218.6462
"5497",3,8.21930027008057,150.453994750977,8.21930027008057,27.3045997619629,10.2948999404907,10.2686996459961,23.7777004241943,30.9803009033203,0.378600001335144,299234.0156,-200393.0292
"5498",11,8.04469966888428,171.412002563477,8.04469966888428,33.9832992553711,0.561299979686737,12.350700378418,29.6569995880127,35.1958999633789,3.34960007667542,17502.56573,-201592.2482
"5499",10,32.8627014160156,141.200698852539,25.7227001190186,133.644195556641,7.74289989471436,8.2047004699707,21.4109992980957,28.8964004516602,-2.55520009994507,146285.1493,-202956.8481
"5500",11,7.51669979095459,170.746704101562,7.51669979095459,34.7700004577637,0.504199981689453,12.4903001785278,29.99169921875,35.6832008361816,3.74399995803833,-15442.89672,-202870.6218
"5501",11,6.60370016098022,169.456298828125,6.59499979019165,40.733699798584,0.885399997234344,11.6056995391846,30.0849990844727,35.9970016479492,3.14140009880066,-31886.05985,-203754.0271
"5502",8,80.7947006225586,9.12100028991699,21.4517002105713,140.958892822266,7.30219984054565,-0.232299998402596,12.8837003707886,19.8341007232666,-8.09640026092529,151752.505,-203765.4487
"5503",7,22.8777008056641,125.827301025391,20.6282997131348,34.815299987793,17.5736999511719,6.63730001449585,20.4349994659424,27.4853992462158,-1.29100000858307,227380.8568,-205434.5128
