"","x","fveg","bird","mammal","reptile","aet","cwd","ppt","pptdjf","pptjja","tmn","tmx","tmxjja","tmndjf","longitude","latitude","Back"
"957",957,5,191,54,24,286.86669921875,1128.21325683594,286.279998779297,55.0220985412598,1.03620004653931,12.1833000183105,21.9132995605469,24.2959995269775,7.93340015411377,202528.610127484,-492132.636478003,1
"958",958,5,191,54,24,286.86669921875,1128.21325683594,286.279998779297,55.0220985412598,1.03620004653931,12.1833000183105,21.9132995605469,24.2959995269775,7.93340015411377,202528.610127484,-492132.636478003,1
"959",959,5,191,54,24,286.86669921875,1128.21325683594,286.279998779297,55.0220985412598,1.03620004653931,12.1833000183105,21.9132995605469,24.2959995269775,7.93340015411377,202528.610127484,-492132.636478003,1
"960",960,5,191,54,24,286.86669921875,1128.21325683594,286.279998779297,55.0220985412598,1.03620004653931,12.1833000183105,21.9132995605469,24.2959995269775,7.93340015411377,202528.610127484,-492132.636478003,1
"961",961,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202856.906074096,-492225.993726569,1
"962",962,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202856.906074096,-492225.993726569,1
"963",963,8,193,54,26,294.363311767578,1144.35998535156,340.146697998047,64.8732986450195,1.76789999008179,11.8966999053955,22.6933002471924,25.724100112915,7.75540018081665,234202.021707202,-516807.272633051,1
"964",964,8,171,55,30,275.513305664062,1148.693359375,368.556701660156,74.7014007568359,1.45840001106262,11.1133003234863,24.0832996368408,28.1168994903564,6.49329996109009,251050.196116028,-513117.651124371,1
"965",965,8,193,54,26,294.363311767578,1144.35998535156,340.146697998047,64.8732986450195,1.76789999008179,11.8966999053955,22.6933002471924,25.724100112915,7.75540018081665,234202.021707202,-516807.272633051,1
"966",966,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"967",967,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"968",968,15,169,55,31,342.646697998047,1063.91003417969,590.493286132812,120.02970123291,2.75040006637573,12.5900001525879,24.2467002868652,31.6140995025635,9.11410045623779,224810.719454369,-470821.762042703,1
"969",969,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"970",970,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"971",971,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"972",972,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"973",973,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"974",974,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"975",975,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"976",976,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"977",977,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"978",978,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"979",979,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"980",980,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"981",981,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"982",982,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"983",983,15,171,55,31,382.006713867188,1105.05334472656,528.496704101562,99.2463989257812,2.43009996414185,11.8832998275757,23.4232997894287,31.3115997314453,7.26719999313354,236293.273012983,-481564.224481354,1
"984",984,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"985",985,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"986",986,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"987",987,15,171,55,31,382.006713867188,1105.05334472656,528.496704101562,99.2463989257812,2.43009996414185,11.8832998275757,23.4232997894287,31.3115997314453,7.26719999313354,236289.990741255,-481562.981657837,1
"988",988,2,191,54,24,293.290008544922,1125.9033203125,293.623291015625,56.3202018737793,1.02530002593994,11.9666996002197,22.7033004760742,25.4367008209229,7.86159992218018,202757.872908671,-492299.469569618,1
"989",989,15,173,48,19,434.076690673828,822.066711425781,873.400024414062,150.062103271484,3.97790002822876,9.39669990539551,22.6067008972168,32.668701171875,3.63289999961853,-91070.7795489332,97729.1879001916,1
"990",990,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"991",991,5,171,47,19,450.13330078125,829.176696777344,910.316711425781,157.252593994141,3.99340009689331,9.26000022888184,22.0832996368408,31.7119007110596,3.30100011825562,-91820.7872436492,100405.268683866,1
"992",992,15,171,47,19,501.443298339844,748.693298339844,916.38330078125,157.295806884766,4.29759979248047,8.61999988555908,22.3066997528076,31.7872009277344,2.91540002822876,-93660.3212101659,114553.582002226,1
"993",993,15,164,44,19,389.406707763672,901.543273925781,733.6533203125,127.293800354004,3.42700004577637,9.63329982757568,22.9433002471924,32.7555999755859,4.00439977645874,-100919.249546149,93175.6313936603,1
"994",994,2,140,55,22,666.486694335938,579.169982910156,1200.06335449219,206.435195922852,6.55830001831055,7.87669992446899,21.6033000946045,31.1499996185303,2.00570011138916,-81840.1574818384,121479.367192432,1
"995",995,15,167,49,19,382.086700439453,898.146728515625,701.246704101562,121.763000488281,3.33319997787476,9.63329982757568,23.0233001708984,32.8064002990723,4.12900018692017,-96398.5858908768,86785.3048165869,1
"996",996,9,141,53,22,418.066711425781,767.213317871094,883.400024414062,151.843902587891,3.90779995918274,8.87670040130615,22.3033008575439,31.7640991210938,3.27959990501404,-87630.9941129419,103360.648717234,1
"997",997,15,143,52,22,368.489990234375,887.710021972656,872.576721191406,150.158401489258,3.89580011367798,9.58329963684082,22.8199996948242,32.989200592041,3.92899990081787,-89748.7414037166,100629.12626164,1
"998",998,15,143,52,22,368.489990234375,887.710021972656,872.576721191406,150.158401489258,3.89580011367798,9.58329963684082,22.8199996948242,32.989200592041,3.92899990081787,-89748.7414037166,100629.12626164,1
"999",999,15,140,54,22,459.043304443359,773.753295898438,974.9033203125,166.080993652344,4.77740001678467,8.4266996383667,21.8700008392334,31.4983997344971,2.59859991073608,-82538.1778456818,106975.884999629,1
"1000",1000,15,140,54,22,459.043304443359,773.753295898438,974.9033203125,166.080993652344,4.77740001678467,8.4266996383667,21.8700008392334,31.4983997344971,2.59859991073608,-82538.1778456818,106975.884999629,1
"1001",1001,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1002",1002,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1003",1003,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1004",1004,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1005",1005,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1006",1006,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1007",1007,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1008",1008,2,140,55,22,666.486694335938,579.169982910156,1200.06335449219,206.435195922852,6.55830001831055,7.87669992446899,21.6033000946045,31.1499996185303,2.00570011138916,-81840.1574818384,121479.367192432,1
"1009",1009,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1010",1010,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1011",1011,2,140,55,22,666.486694335938,579.169982910156,1200.06335449219,206.435195922852,6.55830001831055,7.87669992446899,21.6033000946045,31.1499996185303,2.00570011138916,-81840.1574818384,121479.367192432,1
"1012",1012,2,140,55,22,666.486694335938,579.169982910156,1200.06335449219,206.435195922852,6.55830001831055,7.87669992446899,21.6033000946045,31.1499996185303,2.00570011138916,-81840.1574818384,121479.367192432,1
"1013",1013,2,140,55,22,666.486694335938,579.169982910156,1200.06335449219,206.435195922852,6.55830001831055,7.87669992446899,21.6033000946045,31.1499996185303,2.00570011138916,-81840.1574818384,121479.367192432,1
"1014",1014,15,171,47,19,501.443298339844,748.693298339844,916.38330078125,157.295806884766,4.29759979248047,8.61999988555908,22.3066997528076,31.7872009277344,2.91540002822876,-93660.3212101659,114553.582002226,1
"1015",1015,15,170,48,19,383.739990234375,894.080017089844,718.049987792969,124.466300964355,3.34559988975525,9.62329959869385,23.0699996948242,32.8730010986328,4.10570001602173,-94628.7809907575,89766.0549452198,1
"1016",1016,15,143,52,22,368.489990234375,887.710021972656,872.576721191406,150.158401489258,3.89580011367798,9.58329963684082,22.8199996948242,32.989200592041,3.92899990081787,-89911.4991416054,100717.607290731,1
"1017",1017,15,141,54,22,449.443298339844,773.989990234375,921.510009765625,157.388397216797,4.29739999771118,8.18669986724854,21.9099998474121,31.2682991027832,2.48309993743896,-82414.4560227723,105418.517073962,1
"1018",1018,9,168,46,19,NA,NA,660.909973144531,114.449600219727,3.17790007591248,9.84000015258789,23.0032997131348,32.7276000976562,4.33470010757446,-98023.498665924,84414.5553418659,1
"1019",1019,15,171,48,19,431.093292236328,817.573303222656,873.86669921875,149.91780090332,3.97140002250671,9.27000045776367,22.3866996765137,32.2925987243652,3.44510006904602,-92330.0005033562,96720.6073451047,1
"1020",1020,15,171,45,19,504.253295898438,755.460021972656,970.026672363281,166.147796630859,4.29860019683838,8.83329963684082,21.9766998291016,31.5090999603271,2.90330004692078,-92937.7750250837,108865.524282642,1
"1021",1021,15,124,57,20,560.783325195312,576.543273925781,1528.98327636719,260.095886230469,8.77560043334961,6.5967001914978,19.1800003051758,28.8199005126953,0.911700010299683,-70043.3979540932,132667.616075977,1
"1022",1022,15,130,56,21,754.686706542969,409.619995117188,1419.53332519531,240.658996582031,8.30000019073486,6.7367000579834,20.3432998657227,30.2271003723145,1.02989995479584,-73646.8658383254,129198.3186186,1
"1023",1023,2,140,55,22,666.486694335938,579.169982910156,1200.06335449219,206.435195922852,6.55830001831055,7.87669992446899,21.6033000946045,31.1499996185303,2.00570011138916,-81840.1574818384,121479.367192432,1
"1024",1024,15,171,47,19,501.443298339844,748.693298339844,916.38330078125,157.295806884766,4.29759979248047,8.61999988555908,22.3066997528076,31.7872009277344,2.91540002822876,-93660.3212101659,114553.582002226,1
"1025",1025,15,143,52,22,368.489990234375,887.710021972656,872.576721191406,150.158401489258,3.89580011367798,9.58329963684082,22.8199996948242,32.989200592041,3.92899990081787,-89748.7414037166,100629.12626164,1
"1026",1026,15,143,52,22,368.489990234375,887.710021972656,872.576721191406,150.158401489258,3.89580011367798,9.58329963684082,22.8199996948242,32.989200592041,3.92899990081787,-89748.7414037166,100629.12626164,1
"1027",1027,15,171,47,19,501.443298339844,748.693298339844,916.38330078125,157.295806884766,4.29759979248047,8.61999988555908,22.3066997528076,31.7872009277344,2.91540002822876,-93660.3212101659,114553.582002226,1
"1028",1028,15,170,48,19,383.739990234375,894.080017089844,718.049987792969,124.466300964355,3.34559988975525,9.62329959869385,23.0699996948242,32.8730010986328,4.10570001602173,-94628.7809907575,89766.0549452198,1
"1029",1029,9,168,46,19,NA,NA,660.909973144531,114.449600219727,3.17790007591248,9.84000015258789,23.0032997131348,32.7276000976562,4.33470010757446,-98023.498665924,84414.5553418659,1
"1030",1030,7,118,63,13,414.763305664062,558.659973144531,1139.30334472656,194.514999389648,9.20219993591309,1.8400000333786,18.3567008972168,29.3451995849609,-3.1515998840332,-88694.898875649,211834.633421034,1
"1031",1031,15,171,48,19,431.093292236328,817.573303222656,873.86669921875,149.91780090332,3.97140002250671,9.27000045776367,22.3866996765137,32.2925987243652,3.44510006904602,-92330.0005033562,96720.6073451047,1
"1032",1032,15,141,54,22,449.443298339844,773.989990234375,921.510009765625,157.388397216797,4.29739999771118,8.18669986724854,21.9099998474121,31.2682991027832,2.48309993743896,-82414.4560227723,105418.517073962,1
"1033",1033,15,171,45,19,504.253295898438,755.460021972656,970.026672363281,166.147796630859,4.29860019683838,8.83329963684082,21.9766998291016,31.5090999603271,2.90330004692078,-92937.7750250837,108865.524282642,1
"1034",1034,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1035",1035,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1036",1036,2,140,55,22,666.486694335938,579.169982910156,1200.06335449219,206.435195922852,6.55830001831055,7.87669992446899,21.6033000946045,31.1499996185303,2.00570011138916,-81840.1574818384,121479.367192432,1
"1037",1037,2,140,55,22,666.486694335938,579.169982910156,1200.06335449219,206.435195922852,6.55830001831055,7.87669992446899,21.6033000946045,31.1499996185303,2.00570011138916,-81840.1574818384,121479.367192432,1
"1038",1038,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1039",1039,7,143,52,22,497.756713867188,763.063293457031,874.283325195312,150.412994384766,3.94199991226196,9.45330047607422,22.7432994842529,32.8520011901855,3.79570007324219,-89958.1780849251,100884.850481407,1
"1040",1040,2,140,55,22,666.486694335938,579.169982910156,1200.06335449219,206.435195922852,6.55830001831055,7.87669992446899,21.6033000946045,31.1499996185303,2.00570011138916,-81840.1574818384,121479.367192432,1
"1041",1041,15,140,54,22,449.286712646484,752.446716308594,955.276672363281,162.921005249023,4.5366997718811,8.5600004196167,21.9699993133545,31.5083999633789,2.86339998245239,-82822.3410939433,107380.004979067,1
"1042",1042,15,139,55,22,421.380004882812,820.353271484375,1185.70666503906,203.739807128906,6.44540023803711,7.98999977111816,22.1100006103516,31.7028999328613,2.19519996643066,-81462.7439419576,121982.430457061,1
"1043",1043,15,139,55,22,421.380004882812,820.353271484375,1185.70666503906,203.739807128906,6.44540023803711,7.98999977111816,22.1100006103516,31.7028999328613,2.19519996643066,-81462.7439419576,121982.430457061,1
"1044",1044,2,165,45,19,607.880004882812,665.813293457031,728.679992675781,126.88639831543,3.24340009689331,9.71669960021973,22.8932991027832,32.657398223877,4.03630018234253,-100813.642551053,100718.603915272,1
"1045",1045,7,141,54,22,485.233306884766,744.246704101562,885.929992675781,152.250900268555,4.01070022583008,8.56330013275146,22.1833000183105,31.7236003875732,2.84980010986328,-86099.1902670968,103266.633053308,1
"1046",1046,7,141,54,22,485.233306884766,744.246704101562,885.929992675781,152.250900268555,4.01070022583008,8.56330013275146,22.1833000183105,31.7236003875732,2.84980010986328,-86099.1902670968,103266.633053308,1
"1047",1047,7,141,54,22,485.233306884766,744.246704101562,885.929992675781,152.250900268555,4.01070022583008,8.56330013275146,22.1833000183105,31.7236003875732,2.84980010986328,-86099.1902670968,103266.633053308,1
"1048",1048,15,139,55,22,455.693298339844,772.780029296875,937.080017089844,159.949005126953,4.4539999961853,8.32999992370605,21.8966999053955,31.3078002929688,2.60369992256165,-82407.8714252487,106074.247142129,1
"1049",1049,7,141,54,22,485.233306884766,744.246704101562,885.929992675781,152.250900268555,4.01070022583008,8.56330013275146,22.1833000183105,31.7236003875732,2.84980010986328,-86099.1902670968,103266.633053308,1
"1050",1050,5,170,47,19,483.246704101562,754.246704101562,1023.71997070312,175.126098632812,4.73859977722168,8.36670017242432,21.8966999053955,31.4237003326416,2.54530000686646,-88864.4475529399,109161.848669244,1
"1051",1051,2,138,55,22,369.893310546875,790.513305664062,959.716674804688,162.678695678711,4.74420022964478,8.03330039978027,22.6033000946045,32.6627998352051,2.54509997367859,-78449.8415461039,104614.829306265,1
"1052",1052,7,130,65,13,390.223297119141,643.066711425781,999.47998046875,172.055801391602,8.2819995880127,1.86329996585846,19.5599994659424,30.7299995422363,-2.87059998512268,-76848.9313398695,217459.499285021,1
"1053",1053,7,119,63,13,417.339996337891,551.140014648438,1155.57666015625,195.985305786133,9.59889984130859,1.86000001430511,18.2000007629395,29.1762008666992,-3.15590000152588,-87569.1407991003,210994.690800551,1
"1054",1054,7,130,65,13,390.223297119141,643.066711425781,999.47998046875,172.055801391602,8.2819995880127,1.86329996585846,19.5599994659424,30.7299995422363,-2.87059998512268,-76848.9313398695,217459.499285021,1
"1055",1055,5,161,61,33,382.736694335938,1100.13000488281,420.713287353516,77.2684020996094,4.93860006332397,9.32670021057129,25.6399993896484,34.2029991149902,4.25790023803711,288831.909601077,-449726.779072289,1
"1056",1056,5,161,61,33,382.736694335938,1100.13000488281,420.713287353516,77.2684020996094,4.93860006332397,9.32670021057129,25.6399993896484,34.2029991149902,4.25790023803711,288831.909601077,-449726.779072289,1
"1057",1057,5,161,61,33,382.736694335938,1100.13000488281,420.713287353516,77.2684020996094,4.93860006332397,9.32670021057129,25.6399993896484,34.2029991149902,4.25790023803711,288831.909601077,-449726.779072289,1
"1058",1058,15,152,58,37,374.023284912109,983.876708984375,509.220001220703,89.6223983764648,9.31770038604736,7.55999994277954,23.4799995422363,31.8612995147705,2.06410002708435,291426.053738256,-458185.536206844,1
"1059",1059,5,162,61,30,392.399993896484,1085.16333007812,444,80.8274002075195,4.8600001335144,9.16329956054688,25.4599990844727,34.2112998962402,4.43599987030029,279444.565646585,-449542.909321127,1
"1060",1060,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1061",1061,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1062",1062,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1063",1063,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1064",1064,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1065",1065,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1066",1066,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1067",1067,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1068",1068,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1069",1069,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1070",1070,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1071",1071,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1072",1072,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1073",1073,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1074",1074,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1075",1075,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1076",1076,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1077",1077,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1078",1078,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1079",1079,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1080",1080,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1081",1081,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1082",1082,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1083",1083,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1084",1084,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1085",1085,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1086",1086,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1087",1087,8,172,55,31,258.029998779297,1185.32666015625,329.456695556641,66.8876037597656,1.18879997730255,10.2632999420166,26.4699993133545,34.5822982788086,5.49529981613159,241351.308423121,-479329.350850233,1
"1088",1088,8,177,55,30,280.649993896484,1199.2900390625,321.476715087891,65.6146011352539,1.94179999828339,10.5733003616333,26.11669921875,33.0518989562988,5.91079998016357,231413.61584401,-461260.967179749,1
"1089",1089,8,177,55,30,280.649993896484,1199.2900390625,321.476715087891,65.6146011352539,1.94179999828339,10.5733003616333,26.11669921875,33.0518989562988,5.91079998016357,231413.61584401,-461260.967179749,1
"1090",1090,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1091",1091,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1092",1092,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1093",1093,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
"1094",1094,15,170,55,31,326.149993896484,1136.71667480469,398.709991455078,83.4700012207031,2.28889989852905,11.4067001342773,24.5132999420166,31.5531997680664,7.44509983062744,253024.160286554,-494203.448071509,1
